21F,TB,-59.967095,-52.761904
21F,UB,-59.231546,-52.776846
21F,VB,-57.749224,-52.795221
21F,WB,-56.250776,-52.795221
21F,XB,-54.768454,-52.776846
21F,YB,-54.032905,-52.761904
21F,TC,-59.938146,-51.863312
21F,UC,-59.186533,-51.878529
21F,VC,-57.733939,-51.896323
21F,WC,-56.266061,-51.896323
21F,XC,-54.813466,-51.878529
21F,YC,-54.061854,-51.863312
21F,TD,-59.910655,-50.964577
21F,UD,-59.143815,-50.980047
21F,VD,-57.719438,-50.997281
21F,WD,-56.280561,-50.997281
21F,XD,-54.856185,-50.980047
21F,YD,-54.089344,-50.964577
21F,TE,-59.884529,-50.065699
21F,UE,-59.103240,-50.081398
21F,VE,-57.705669,-50.098095
21F,WE,-56.294330,-50.098095
21F,XE,-54.896760,-50.081398
21F,YE,-54.115471,-50.065699
21F,TF,-59.859679,-49.166681
21F,UF,-59.064668,-49.182586
21F,VF,-57.692584,-49.198764
21F,WF,-56.307416,-49.198764
21F,XF,-54.935331,-49.182586
21F,YF,-54.140321,-49.166681
21F,TG,-59.840614,-48.360457
21F,UG,-59.029967,-48.372492
21F,VG,-57.680140,-48.376507
21F,WG,-56.319860,-48.376507
21F,XG,-54.970033,-48.372492
21F,YG,-54.159385,-48.360457
21H,TR,-59.666810,-39.855571
21H,UR,-58.755032,-39.863230
21H,VR,-57.585749,-39.872027
21H,WR,-56.414250,-39.872027
21H,XR,-55.244968,-39.863230
21H,YR,-54.333190,-39.855571
21H,TS,-59.651963,-39.268364
21H,US,-58.742954,-39.285066
21H,VS,-57.583576,-39.296521
21H,WS,-56.416424,-39.296521
21H,XS,-55.257046,-39.285066
21H,YS,-54.348038,-39.268364
21H,TT,-59.637764,-38.367713
21H,UT,-58.720999,-38.384358
21H,VT,-57.576144,-38.395452
21H,WT,-56.423856,-38.395452
21H,XT,-55.279000,-38.384358
21H,YT,-54.362236,-38.367713
21H,TU,-59.624185,-37.466933
21H,UU,-58.700004,-37.483500
21H,VU,-57.569037,-37.494242
21H,WU,-56.430963,-37.494242
21H,XU,-55.299996,-37.483500
21H,YU,-54.375815,-37.466933
21H,TV,-59.611196,-36.566025
21H,UV,-58.679924,-36.582495
21H,VV,-57.562240,-36.592891
21H,WV,-56.437760,-36.592891
21H,XV,-55.320076,-36.582495
21H,YV,-54.388804,-36.566025
21H,TA,-59.598771,-35.664992
21H,UA,-58.660716,-35.681343
21H,VA,-57.555739,-35.691403
21H,WA,-56.444261,-35.691403
21H,XA,-55.339284,-35.681343
21H,YA,-54.401229,-35.664992
21H,TB,-59.586885,-34.763834
21H,UB,-58.642343,-34.780046
21H,VB,-57.549520,-34.789777
21H,WB,-56.450479,-34.789777
21H,XB,-55.357657,-34.780046
21H,YB,-54.413114,-34.763834
21H,TC,-59.575516,-33.862554
21H,UC,-58.624767,-33.878607
21H,VC,-57.543572,-33.888016
21H,WC,-56.456428,-33.888016
21H,XC,-55.375232,-33.878607
21H,YC,-54.424484,-33.862554
21H,TD,-59.564642,-32.961152
21H,UD,-58.607956,-32.977028
21H,VD,-57.537882,-32.986121
21H,WD,-56.462118,-32.986121
21H,XD,-55.392044,-32.977028
21H,YD,-54.435358,-32.961152
21H,TE,-59.558595,-32.259664
21H,UE,-58.593979,-32.266423
21H,VE,-57.532440,-32.268678
21H,WE,-56.467560,-32.268678
21H,XE,-55.406020,-32.266423
21H,YE,-54.441405,-32.259664
21J,TE,-59.554243,-31.799972
21J,UE,-58.585830,-31.808892
21J,VE,-57.529337,-31.815418
21J,WE,-56.470662,-31.815418
21J,XE,-55.414169,-31.808892
21J,YE,-54.445757,-31.799972
21J,TF,-59.544300,-31.157994
21J,UF,-58.576503,-31.173458
21J,VF,-57.527235,-31.181936
21J,WF,-56.472764,-31.181936
21J,XF,-55.423497,-31.173458
21J,YF,-54.455700,-31.157994
21J,TG,-59.534795,-30.256241
21J,UG,-58.561803,-30.271471
21J,VG,-57.522259,-30.279651
21J,WG,-56.477740,-30.279651
21J,XG,-55.438197,-30.271471
21J,YG,-54.465205,-30.256241
21J,TH,-59.525712,-29.354376
21J,UH,-58.547753,-29.369353
21J,VH,-57.517503,-29.377240
21J,WH,-56.482497,-29.377240
21J,XH,-55.452247,-29.369353
21J,YH,-54.474287,-29.354376
21J,TJ,-59.517036,-28.452399
21J,UJ,-58.534329,-28.467107
21J,VJ,-57.512958,-28.474706
21J,WJ,-56.487042,-28.474706
21J,XJ,-55.465671,-28.467107
21J,YJ,-54.482963,-28.452399
21J,TK,-59.508753,-27.550315
21J,UK,-58.521507,-27.564735
21J,VK,-57.508616,-27.572050
21J,WK,-56.491384,-27.572050
21J,XK,-55.478492,-27.564735
21J,YK,-54.491247,-27.550315
21J,TL,-59.500848,-26.648124
21J,UL,-58.509268,-26.662240
21J,VL,-57.504471,-26.669277
21J,WL,-56.495529,-26.669277
21J,XL,-55.490732,-26.662240
21J,YL,-54.499152,-26.648124
21J,SM,-59.989521,-25.705312
21J,TM,-59.493309,-25.746042
21J,UM,-58.497591,-25.759625
21J,VM,-57.500515,-25.766387
21J,WM,-56.499484,-25.766387
21J,XM,-55.502409,-25.759625
21J,YM,-54.506691,-25.746042
21J,ZM,-54.010479,-25.705312
21J,SN,-59.978758,-24.835077
21J,TN,-59.475646,-24.843853
21J,UN,-58.486458,-24.856893
21J,VN,-57.496743,-24.863384
21J,WN,-56.503257,-24.863384
21J,XN,-55.513543,-24.856893
21J,YN,-54.524354,-24.843853
21J,ZN,-54.021242,-24.835077
21J,SP,-59.974327,-24.192269
21J,TP,-59.461805,-24.200291
21J,UP,-58.477697,-24.205108
21J,VP,-57.493148,-24.206714
21J,WP,-56.506852,-24.206714
21J,XP,-55.522303,-24.205108
21J,YP,-54.538195,-24.200291
21J,ZP,-54.025673,-24.192269
21K,SP,-59.968509,-23.740655
21K,TP,-59.453610,-23.741255
21K,UP,-58.472772,-23.748944
21K,VP,-57.491572,-23.753561
21K,WP,-56.508427,-23.753561
21K,XP,-55.527228,-23.748944
21K,YP,-54.546389,-23.741255
21K,ZP,-54.031491,-23.740655
21K,SQ,-59.958759,-23.030664
21K,TQ,-59.441284,-23.039113
21K,UQ,-58.465752,-23.051091
21K,VQ,-57.489725,-23.057052
21K,WQ,-56.510275,-23.057052
21K,XQ,-55.534248,-23.051091
21K,YQ,-54.558715,-23.039113
21K,ZQ,-54.041241,-23.030664
21K,SR,-59.949492,-22.128311
21K,TR,-59.425348,-22.136570
21K,UR,-58.456148,-22.148028
21K,VR,-57.486468,-22.153728
21K,WR,-56.513532,-22.153728
21K,XR,-55.543851,-22.148028
21K,YR,-54.574651,-22.136570
21K,ZR,-54.050508,-22.128311
21K,SS,-59.940696,-21.225864
21K,TS,-59.410210,-21.233917
21K,US,-58.447025,-21.244860
21K,VS,-57.483373,-21.250303
21K,WS,-56.516626,-21.250303
21K,XS,-55.552974,-21.244860
21K,YS,-54.589789,-21.233917
21K,ZS,-54.059304,-21.225864
21K,ST,-59.932357,-20.323326
21K,TT,-59.395848,-20.331158
21K,UT,-58.438369,-20.341592
21K,VT,-57.480435,-20.346781
21K,WT,-56.519564,-20.346781
21K,XT,-55.561631,-20.341592
21K,YT,-54.604152,-20.331158
21K,ZT,-54.067643,-20.323326
21K,SU,-59.924463,-19.420701
21K,TU,-59.382240,-19.428296
21K,UU,-58.430167,-19.438227
21K,VU,-57.477650,-19.443165
21K,WU,-56.522349,-19.443165
21K,XU,-55.569833,-19.438227
21K,YU,-54.617759,-19.428296
21K,ZU,-54.075537,-19.420701
21K,SV,-59.917004,-18.517993
21K,TV,-59.369368,-18.525335
21K,UV,-58.422407,-18.534769
21K,VV,-57.475014,-18.539458
21K,WV,-56.524985,-18.539458
21K,XV,-55.577593,-18.534769
21K,YV,-54.630631,-18.525335
21K,ZV,-54.082996,-18.517993
21K,SA,-59.909969,-17.615203
21K,TA,-59.357214,-17.622280
21K,UA,-58.415079,-17.631222
21K,VA,-57.472523,-17.635665
21K,WA,-56.527476,-17.635665
21K,XA,-55.584921,-17.631222
21K,YA,-54.642786,-17.622280
21K,ZA,-54.090031,-17.615203
21K,SB,-59.903348,-16.712337
21K,TB,-59.345760,-16.719135
21K,UB,-58.408173,-16.727588
21K,VB,-57.470174,-16.731788
21K,WB,-56.529826,-16.731788
21K,XB,-55.591827,-16.727588
21K,YB,-54.654240,-16.719135
21K,ZB,-54.096651,-16.712337
21K,SC,-59.901502,-16.131110
21K,TC,-59.337860,-16.136278
21K,UC,-58.403100,-16.139382
21K,VC,-57.467963,-16.140417
21K,WC,-56.532037,-16.140417
21K,XC,-55.596900,-16.139382
21K,YC,-54.662140,-16.136278
21K,ZC,-54.098498,-16.131110
21L,SC,-59.897133,-15.678288
21L,TC,-59.333145,-15.679626
21L,UC,-58.400399,-15.684492
21L,VC,-57.467309,-15.687415
21L,WC,-56.532691,-15.687415
21L,XC,-55.599601,-15.684492
21L,YC,-54.666855,-15.679626
21L,ZC,-54.102867,-15.678288
21L,SD,-59.891315,-14.906388
21L,TD,-59.324892,-14.912590
21L,UD,-58.395587,-14.920081
21L,VD,-57.465887,-14.923799
21L,WD,-56.534112,-14.923799
21L,XD,-55.604412,-14.920081
21L,YD,-54.675107,-14.912590
21L,ZD,-54.108685,-14.906388
21L,SE,-59.885886,-14.003312
21L,TE,-59.315451,-14.009199
21L,UE,-58.389891,-14.016215
21L,VE,-57.463944,-14.019695
21L,WE,-56.536055,-14.019695
21L,XE,-55.610108,-14.016215
21L,YE,-54.684549,-14.009199
21L,ZE,-54.114115,-14.003312
21L,SF,-59.880838,-13.100174
21L,TF,-59.306653,-13.105736
21L,UF,-58.384583,-13.112279
21L,VF,-57.462132,-13.115523
21L,WF,-56.537868,-13.115523
21L,XF,-55.615417,-13.112279
21L,YF,-54.693347,-13.105736
21L,ZF,-54.119161,-13.100174
21L,SG,-59.876167,-12.196978
21L,TG,-59.298488,-12.202203
21L,UG,-58.379654,-12.208278
21L,VG,-57.460446,-12.211287
21L,WG,-56.539553,-12.211287
21L,XG,-55.620346,-12.208278
21L,YG,-54.701511,-12.202203
21L,ZG,-54.123833,-12.196978
21L,SH,-59.871864,-11.293726
21L,TH,-59.290945,-11.298607
21L,UH,-58.375100,-11.304215
21L,VH,-57.458886,-11.306992
21L,WH,-56.541113,-11.306992
21L,XH,-55.624900,-11.304215
21L,YH,-54.709055,-11.298607
21L,ZH,-54.128136,-11.293726
21L,SJ,-59.867926,-10.390423
21L,TJ,-59.284014,-10.394951
21L,UJ,-58.370914,-10.400096
21L,VJ,-57.457450,-10.402642
21L,WJ,-56.542550,-10.402642
21L,XJ,-55.629086,-10.400096
21L,YJ,-54.715985,-10.394951
21L,ZJ,-54.132074,-10.390423
21L,SK,-59.864346,-9.487073
21L,TK,-59.277687,-9.491240
21L,UK,-58.367090,-9.495925
21L,VK,-57.456135,-9.498240
21L,WK,-56.543865,-9.498240
21L,XK,-55.632910,-9.495925
21L,YK,-54.722313,-9.491240
21L,ZK,-54.135653,-9.487073
21L,SL,-59.861121,-8.583680
21L,TL,-59.271955,-8.587478
21L,UL,-58.363624,-8.591705
21L,VL,-57.454939,-8.593791
21L,WL,-56.545060,-8.593791
21L,XL,-55.636376,-8.591705
21L,YL,-54.728045,-8.587478
21L,ZL,-54.138879,-8.583680
21L,SM,-59.860676,-8.066454
21L,TM,-59.268422,-8.068988
21L,UM,-58.361314,-8.070510
21L,VM,-57.453863,-8.071017
21L,WM,-56.546137,-8.071017
21L,XM,-55.638685,-8.070510
21L,YM,-54.731578,-8.068988
21L,ZM,-54.139324,-8.066454
21M,SM,-59.858246,-7.613794
21M,TM,-59.266366,-7.614683
21M,UM,-58.360204,-7.616932
21M,VM,-57.453705,-7.618282
21M,WM,-56.546294,-7.618282
21M,XM,-55.639796,-7.616932
21M,YM,-54.733634,-7.614683
21M,ZM,-54.141754,-7.613794
21M,SN,-59.855717,-6.776780
21M,TN,-59.262249,-6.779823
21M,UN,-58.357749,-6.783139
21M,VN,-57.452903,-6.784770
21M,WN,-56.547097,-6.784770
21M,XN,-55.642251,-6.783139
21M,YN,-54.737752,-6.779823
21M,ZN,-54.144283,-6.776780
21M,SP,-59.853532,-5.873282
21M,TP,-59.258262,-5.875939
21M,UP,-58.355331,-5.878802
21M,VP,-57.452058,-5.880206
21M,WP,-56.547941,-5.880206
21M,XP,-55.644668,-5.878802
21M,YP,-54.741738,-5.875939
21M,ZP,-54.146468,-5.873282
21M,SQ,-59.851688,-4.969756
21M,TQ,-59.254845,-4.972023
21M,UQ,-58.353258,-4.974435
21M,VQ,-57.451329,-4.975613
21M,WQ,-56.548671,-4.975613
21M,XQ,-55.646742,-4.974435
21M,YQ,-54.745154,-4.972023
21M,ZQ,-54.148312,-4.969756
21M,SR,-59.850182,-4.066207
21M,TR,-59.251996,-4.068080
21M,UR,-58.351524,-4.070042
21M,VR,-57.450713,-4.070996
21M,WR,-56.549287,-4.070996
21M,XR,-55.648476,-4.070042
21M,YR,-54.748004,-4.068080
21M,ZR,-54.149818,-4.066207
21M,SS,-59.849013,-3.162639
21M,TS,-59.249710,-3.164116
21M,US,-58.350128,-3.165629
21M,VS,-57.450210,-3.166357
21M,WS,-56.549789,-3.166357
21M,XS,-55.649871,-3.165629
21M,YS,-54.750290,-3.164116
21M,ZS,-54.150987,-3.162639
21M,ST,-59.848178,-2.259056
21M,TT,-59.247984,-2.260135
21M,UT,-58.349070,-2.261199
21M,VT,-57.449820,-2.261703
21M,WT,-56.550180,-2.261703
21M,XT,-55.650930,-2.261199
21M,YT,-54.752016,-2.260135
21M,ZT,-54.151821,-2.259056
21M,SU,-59.847678,-1.355462
21M,TU,-59.246816,-1.356142
21M,UU,-58.348346,-1.356758
21M,VU,-57.449541,-1.357038
21M,WU,-56.550459,-1.357038
21M,XU,-55.651654,-1.356758
21M,YU,-54.753184,-1.356142
21M,ZU,-54.152322,-1.355462
21M,SV,-59.847512,-0.451862
21M,TV,-59.246205,-0.452141
21M,UV,-58.347957,-0.452309
21M,VV,-57.449374,-0.452365
21M,WV,-56.550626,-0.452365
21M,XV,-55.652044,-0.452309
21M,YV,-54.753795,-0.452141
21M,ZV,-54.152488,-0.451862
21N,SA,-59.847512,0.451862
21N,TA,-59.246205,0.452141
21N,UA,-58.347957,0.452309
21N,VA,-57.449374,0.452365
21N,WA,-56.550626,0.452365
21N,XA,-55.652044,0.452309
21N,YA,-54.753795,0.452141
21N,ZA,-54.152488,0.451862
21N,SB,-59.847678,1.355462
21N,TB,-59.246816,1.356142
21N,UB,-58.348346,1.356758
21N,VB,-57.449541,1.357038
21N,WB,-56.550459,1.357038
21N,XB,-55.651654,1.356758
21N,YB,-54.753184,1.356142
21N,ZB,-54.152322,1.355462
21N,SC,-59.848178,2.259056
21N,TC,-59.247984,2.260135
21N,UC,-58.349070,2.261199
21N,VC,-57.449820,2.261703
21N,WC,-56.550180,2.261703
21N,XC,-55.650930,2.261199
21N,YC,-54.752016,2.260135
21N,ZC,-54.151821,2.259056
21N,SD,-59.849013,3.162639
21N,TD,-59.249710,3.164116
21N,UD,-58.350128,3.165629
21N,VD,-57.450210,3.166357
21N,WD,-56.549789,3.166357
21N,XD,-55.649871,3.165629
21N,YD,-54.750290,3.164116
21N,ZD,-54.150987,3.162639
21N,SE,-59.850182,4.066207
21N,TE,-59.251996,4.068080
21N,UE,-58.351524,4.070042
21N,VE,-57.450713,4.070996
21N,WE,-56.549287,4.070996
21N,XE,-55.648476,4.070042
21N,YE,-54.748004,4.068080
21N,ZE,-54.149818,4.066207
21N,SF,-59.851688,4.969756
21N,TF,-59.254845,4.972023
21N,UF,-58.353258,4.974435
21N,VF,-57.451329,4.975613
21N,WF,-56.548671,4.975613
21N,XF,-55.646742,4.974435
21N,YF,-54.745154,4.972023
21N,ZF,-54.148312,4.969756
21N,SG,-59.853532,5.873282
21N,TG,-59.258262,5.875939
21N,UG,-58.355331,5.878802
21N,VG,-57.452058,5.880206
21N,WG,-56.547941,5.880206
21N,XG,-55.644668,5.878802
21N,YG,-54.741738,5.875939
21N,ZG,-54.146468,5.873282
21N,SH,-59.855717,6.776780
21N,TH,-59.262249,6.779823
21N,UH,-58.357749,6.783139
21N,VH,-57.452903,6.784770
21N,WH,-56.547097,6.784770
21N,XH,-55.642251,6.783139
21N,YH,-54.737752,6.779823
21N,ZH,-54.144283,6.776780
21N,SJ,-59.858246,7.613794
21N,TJ,-59.266366,7.614683
21N,UJ,-58.360204,7.616932
21N,VJ,-57.453705,7.618282
21N,WJ,-56.546294,7.618282
21N,XJ,-55.639796,7.616932
21N,YJ,-54.733634,7.614683
21N,ZJ,-54.141754,7.613794
21P,SJ,-59.860676,8.066454
21P,TJ,-59.268422,8.068988
21P,UJ,-58.361314,8.070510
21P,VJ,-57.453863,8.071017
21P,WJ,-56.546137,8.071017
21P,XJ,-55.638685,8.070510
21P,YJ,-54.731578,8.068988
21P,ZJ,-54.139324,8.066454
21P,SK,-59.861121,8.583680
21P,TK,-59.271955,8.587478
21P,UK,-58.363624,8.591705
21P,VK,-57.454939,8.593791
21P,WK,-56.545060,8.593791
21P,XK,-55.636376,8.591705
21P,YK,-54.728045,8.587478
21P,ZK,-54.138879,8.583680
21P,SL,-59.864346,9.487073
21P,TL,-59.277687,9.491240
21P,UL,-58.367090,9.495925
21P,VL,-57.456135,9.498240
21P,WL,-56.543865,9.498240
21P,XL,-55.632910,9.495925
21P,YL,-54.722313,9.491240
21P,ZL,-54.135653,9.487073
21P,SM,-59.867926,10.390423
21P,TM,-59.284014,10.394951
21P,UM,-58.370914,10.400096
21P,VM,-57.457450,10.402642
21P,WM,-56.542550,10.402642
21P,XM,-55.629086,10.400096
21P,YM,-54.715985,10.394951
21P,ZM,-54.132074,10.390423
21P,SN,-59.871864,11.293726
21P,TN,-59.290945,11.298607
21P,UN,-58.375100,11.304215
21P,VN,-57.458886,11.306992
21P,WN,-56.541113,11.306992
21P,XN,-55.624900,11.304215
21P,YN,-54.709055,11.298607
21P,ZN,-54.128136,11.293726
21P,SP,-59.876167,12.196978
21P,TP,-59.298488,12.202203
21P,UP,-58.379654,12.208278
21P,VP,-57.460446,12.211287
21P,WP,-56.539553,12.211287
21P,XP,-55.620346,12.208278
21P,YP,-54.701511,12.202203
21P,ZP,-54.123833,12.196978
21P,SQ,-59.880838,13.100174
21P,TQ,-59.306653,13.105736
21P,UQ,-58.384583,13.112279
21P,VQ,-57.462132,13.115523
21P,WQ,-56.537868,13.115523
21P,XQ,-55.615417,13.112279
21P,YQ,-54.693347,13.105736
21P,ZQ,-54.119161,13.100174
21P,SR,-59.885886,14.003312
21P,TR,-59.315451,14.009199
21P,UR,-58.389891,14.016215
21P,VR,-57.463944,14.019695
21P,WR,-56.536055,14.019695
21P,XR,-55.610108,14.016215
21P,YR,-54.684549,14.009199
21P,ZR,-54.114115,14.003312
21P,SS,-59.891315,14.906388
21P,TS,-59.324892,14.912590
21P,US,-58.395587,14.920081
21P,VS,-57.465887,14.923799
21P,WS,-56.534112,14.923799
21P,XS,-55.604412,14.920081
21P,YS,-54.675107,14.912590
21P,ZS,-54.108685,14.906388
21P,ST,-59.897133,15.678288
21P,TT,-59.333145,15.679626
21P,UT,-58.400399,15.684492
21P,VT,-57.467309,15.687415
21P,WT,-56.532691,15.687415
21P,XT,-55.599601,15.684492
21P,YT,-54.666855,15.679626
21P,ZT,-54.102867,15.678288
21T,TE,-59.671456,40.313320
21T,UE,-58.768090,40.322400
21T,VE,-57.591350,40.325428
21T,WE,-56.408650,40.325428
21T,XE,-55.231910,40.322400
21T,YE,-54.328544,40.313320
21T,TF,-59.682340,41.069273
21T,UF,-58.789938,41.086027
21T,VF,-57.599483,41.098232
21T,WF,-56.400517,41.098232
21T,XF,-55.210062,41.086027
21T,YF,-54.317660,41.069273
21T,TG,-59.698588,41.969529
21T,UG,-58.815074,41.986276
21T,VG,-57.607995,41.998872
21T,WG,-56.392005,41.998872
21T,XG,-55.184926,41.986276
21T,YG,-54.301412,41.969529
21T,TH,-59.715591,42.869652
21T,UH,-58.841386,42.886371
21T,VH,-57.616906,42.899368
21T,WH,-56.383094,42.899368
21T,XH,-55.158614,42.886371
21T,YH,-54.284409,42.869652
21T,TJ,-59.733391,43.769639
21T,UJ,-58.868938,43.786309
21T,VJ,-57.626238,43.799719
21T,WJ,-56.373761,43.799719
21T,XJ,-55.131062,43.786309
21T,YJ,-54.266609,43.769639
21T,TK,-59.752032,44.669491
21T,UK,-58.897800,44.686089
21T,VK,-57.636016,44.699924
21T,WK,-56.363983,44.699924
21T,XK,-55.102199,44.686089
21T,YK,-54.247968,44.669491
21T,TL,-59.771562,45.569206
21T,UL,-58.928049,45.585710
21T,VL,-57.646266,45.599984
21T,WL,-56.353734,45.599984
21T,XL,-55.071951,45.585710
21T,YL,-54.228438,45.569206
21T,TM,-59.792032,46.468783
21T,UM,-58.959766,46.485171
21T,VM,-57.657015,46.499897
21T,WM,-56.342984,46.499897
21T,XM,-55.040233,46.485171
21T,YM,-54.207967,46.468783
21T,TN,-59.813501,47.368222
21T,UN,-58.993043,47.384471
21T,VN,-57.668295,47.399665
21T,WN,-56.331705,47.399665
21T,XN,-55.006957,47.384471
21T,YN,-54.186499,47.368222
21T,TP,-59.836027,47.907073
21T,UP,-59.008910,47.911127
21T,VP,-57.670288,47.922786
21T,WP,-56.329712,47.922786
21T,XP,-54.991090,47.911127
21T,YP,-54.163972,47.907073
21U,TP,-59.840614,48.360457
21U,UP,-59.029967,48.372492
21U,VP,-57.680140,48.376507
21U,WP,-56.319860,48.376507
21U,XP,-54.970033,48.372492
21U,YP,-54.159385,48.360457
21U,TQ,-59.859679,49.166681
21U,UQ,-59.064668,49.182586
21U,VQ,-57.692584,49.198764
21U,WQ,-56.307416,49.198764
21U,XQ,-54.935331,49.182586
21U,YQ,-54.140321,49.166681
21U,TR,-59.884529,50.065699
21U,UR,-59.103240,50.081398
21U,VR,-57.705669,50.098095
21U,WR,-56.294330,50.098095
21U,XR,-54.896760,50.081398
21U,YR,-54.115471,50.065699
21U,TS,-59.910655,50.964577
21U,US,-59.143815,50.980047
21U,VS,-57.719438,50.997281
21U,WS,-56.280561,50.997281
21U,XS,-54.856185,50.980047
21U,YS,-54.089344,50.964577
21U,TT,-59.938146,51.863312
21U,UT,-59.186533,51.878529
21U,VT,-57.733939,51.896323
21U,WT,-56.266061,51.896323
21U,XT,-54.813466,51.878529
21U,YT,-54.061854,51.863312
21U,TU,-59.967095,52.761904
21U,UU,-59.231546,52.776846
21U,VU,-57.749224,52.795221
21U,WU,-56.250776,52.795221
21U,XU,-54.768454,52.776846
21U,YU,-54.032905,52.761904
21U,TV,-59.997607,53.245768
21U,UV,-59.249224,53.674996
21U,VV,-57.765351,53.693977
21U,WV,-56.234649,53.693977
21U,XV,-54.750776,53.674996
21U,YV,-54.002393,53.245768
21U,UA,-59.265351,54.573728
21U,VA,-57.782383,54.592590
21U,WA,-56.217617,54.592590
21U,XA,-54.734649,54.573728
21U,UB,-59.282383,55.472398
21U,VB,-57.800391,55.491062
21U,WB,-56.199609,55.491062
21U,XB,-54.717617,55.472398
21U,UC,-59.300391,55.954429
21U,VC,-57.801735,55.967501
21U,WC,-56.198265,55.967501
21U,XC,-54.699609,55.954429
21V,UC,-59.301735,56.416528
21V,VC,-57.819453,56.421906
21V,WC,-56.180547,56.421906
21V,XC,-54.698265,56.416528
21V,UD,-59.319453,57.269369
21V,VD,-57.839656,57.287587
21V,WD,-56.160344,57.287587
21V,XD,-54.680547,57.269369
21V,UE,-59.339656,58.167673
21V,VE,-57.861096,58.185642
21V,WE,-56.138903,58.185642
21V,XE,-54.660344,58.167673
21V,UF,-59.361097,59.065856
21V,VF,-57.883883,59.083560
21V,WF,-56.116117,59.083560
21V,XF,-54.638903,59.065856
21V,UG,-59.383883,59.963920
21V,VG,-57.908136,59.981343
21V,WG,-56.091864,59.981343
21V,XG,-54.616117,59.963920
21V,UH,-59.408136,60.861866
21V,VH,-57.933992,60.878991
21V,WH,-56.066008,60.878991
21V,XH,-54.591864,60.861866
21V,UJ,-59.433992,61.759693
21V,VJ,-57.961605,61.776506
21V,WJ,-56.038395,61.776506
21V,XJ,-54.566008,61.759693
21V,UK,-59.461605,62.657404
21V,VK,-57.991151,62.673890
21V,WK,-56.008849,62.673890
21V,XK,-54.538394,62.657404
21V,UL,-59.491151,63.548819
21V,VL,-58.022375,63.557763
21V,WL,-55.977624,63.557763
21V,XL,-54.508849,63.548819
21V,UM,-59.948064,63.997904
21V,XM,-54.051936,63.997904
21W,UL,-59.417184,64.006196
21W,VL,-58.022827,64.013397
21W,WL,-55.977173,64.013397
21W,XL,-54.582816,64.006196
21W,UM,-59.522827,64.454573
21W,VM,-58.056861,64.468265
21W,WM,-55.943139,64.468265
21W,XM,-54.477172,64.454573
21W,UN,-59.556861,65.349838
21W,VN,-58.093514,65.365260
21W,WN,-55.906486,65.365260
21W,XN,-54.443138,65.349838
21W,UP,-59.593514,66.247086
21W,VP,-58.133086,66.262126
21W,WP,-55.866914,66.262126
21W,XP,-54.406486,66.247086
21W,UQ,-59.633086,67.144217
21W,VQ,-58.175927,67.158866
21W,WQ,-55.824073,67.158866
21W,XQ,-54.366914,67.144217
21W,UR,-59.675927,68.041232
21W,VR,-58.222443,68.055478
21W,WR,-55.777557,68.055478
21W,XR,-54.324073,68.041232
21W,US,-59.722443,68.938130
21W,VS,-58.273112,68.951964
21W,WS,-55.726888,68.951964
21W,XS,-54.277557,68.938130
21W,UT,-59.773112,69.834909
21W,VT,-58.328499,69.848322
21W,WT,-55.671501,69.848322
21W,XT,-54.226888,69.834909
21W,UU,-59.828499,70.731567
21W,VU,-58.389275,70.744552
21W,WU,-55.610725,70.744552
21W,XU,-54.171501,70.731567
21W,UV,-59.889275,71.589358
21W,VV,-58.450182,71.591066
21W,WV,-55.549818,71.591066
21W,XV,-54.110725,71.589358
21X,UV,-59.950182,72.038768
21X,VV,-58.456246,72.049611
21X,WV,-55.543754,72.049611
21X,XV,-54.049818,72.038768
21X,UA,-59.956246,72.346660
21X,VA,-58.500000,72.536618
21X,WA,-55.500000,72.536618
21X,XA,-54.043754,72.346660
21X,VB,-58.500000,73.432898
21X,WB,-55.500000,73.432898
21X,VC,-58.500000,74.329773
21X,WC,-55.500000,74.329773
21X,VD,-58.500000,75.226585
21X,WD,-55.500000,75.226585
21X,VE,-58.500000,76.123336
21X,WE,-55.500000,76.123336
21X,VF,-58.500000,77.020031
21X,WF,-55.500000,77.020031
21X,VG,-58.500000,77.916673
21X,WG,-55.500000,77.916673
21X,VH,-58.500000,78.813264
21X,WH,-55.500000,78.813264
21X,VJ,-58.500000,79.709809
21X,WJ,-55.500000,79.709809
21X,VK,-58.500000,80.606312
21X,WK,-55.500000,80.606312
21X,VL,-58.500000,81.502775
21X,WL,-55.500000,81.502775
21X,VM,-58.500000,82.399203
21X,WM,-55.500000,82.399203
21X,VN,-58.500000,83.295599
21X,WN,-55.500000,83.295599
21X,VP,-58.500000,83.869917
21X,WP,-55.500000,83.869917
22H,BA,-53.666810,-39.855571
22H,CA,-52.755032,-39.863230
22H,DA,-51.585749,-39.872027
22H,EA,-50.414251,-39.872027
22H,FA,-49.244968,-39.863230
22H,GA,-48.333190,-39.855571
22H,BB,-53.651962,-39.268364
22H,CB,-52.742954,-39.285066
22H,DB,-51.583576,-39.296521
22H,EB,-50.416424,-39.296521
22H,FB,-49.257046,-39.285066
22H,GB,-48.348037,-39.268364
22H,BC,-53.637764,-38.367713
22H,CC,-52.720999,-38.384358
22H,DC,-51.576144,-38.395452
22H,EC,-50.423856,-38.395452
22H,FC,-49.279000,-38.384358
22H,GC,-48.362236,-38.367713
22H,BD,-53.624184,-37.466933
22H,CD,-52.700004,-37.483500
